".id","Crop","Exp","Label","Trt","Day","DATE","Tmax","Tmin","Radiation","TT","fSolar","Biomass","dBiomass","HI","Yield","F_Temp","F_Heat","F_Water","ARID","I50B","I50A","ETO","MaturityDay"
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,24,2020-04-12,21.49,14.81,13.85,176.895,0.00616508101039097,4.213,0.27270539387969,0.3,1.264,0.509375,1,1,0,200,680,78.1262853968994,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,25,2020-04-13,22.95,12.75,15.1,185.045,0.00668489416918386,4.486,0.310519371453637,0.3,1.346,0.490625,1,1,0,200,680,80.9480655808907,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,26,2020-04-14,22.41,13.76,13.27,192.895,0.00722665231050086,4.796,0.303833506419539,0.3,1.439,0.5053125,1,1,0,200,680,84.0278645763533,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,27,2020-04-15,20.24,14.14,14.99,200.98,0.00783018028028423,5.1,0.33071191543631,0.3,1.53,0.449375,1,1,0,200,680,86.7389395787624,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,28,2020-04-16,21.72,14.96,16.2,208.17,0.00840873693889414,5.431,0.445204340139531,0.3,1.629,0.52125,1,1,0,200,680,89.7279641429241,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,29,2020-04-17,19.9,14.26,15.72,216.51,0.00913306840805198,5.876,0.39833646795088,0.3,1.763,0.4425,1,1,0,200,680,93.0421967884187,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,30,2020-04-18,20.11,13.05,12.11,223.59,0.00979622040738481,6.274,0.305897651529142,0.3,1.882,0.41125,1,1,0,200,680,96.1663356317448,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,31,2020-04-19,22.18,13.31,18.04,230.17,0.0104551590568104,6.58,0.572448152003663,0.3,1.974,0.4840625,1,1,0,200,680,98.5545636679981,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,32,2020-04-20,22.63,13.34,20.19,237.915,0.0112870910884677,7.153,0.713084222490547,0.3,2.146,0.4990625,1,1,0,200,680,102.215712202127,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,33,2020-04-21,21.34,13.37,14.95,245.9,0.0122132638619437,7.866,0.526263400737739,0.3,2.36,0.4596875,1,1,0,200,680,106.337453651852,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,34,2020-04-22,21.04,13.01,17.54,253.255,0.0131325231776023,8.392,0.634120293180585,0.3,2.518,0.4390625,1,1,0,200,680,109.340923727954,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,35,2020-04-23,22.19,13.36,16.5,260.28,0.0140741010795393,9.026,0.707542555553348,0.3,2.708,0.4859375,1,1,0,200,680,112.840513970133,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,36,2020-04-24,19.97,13.65,17.43,268.055,0.0151938266897959,9.734,0.70673927306595,0.3,2.92,0.425625,1,1,0,200,680,116.19095327896,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,37,2020-04-25,19.74,13.82,19.09,274.865,0.0162462602132364,10.44,0.824017785202701,0.3,3.132,0.42375,1,1,0,200,680,119.639930288758,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,38,2020-04-26,22.05,13.61,18.9,281.645,0.0173651232026759,11.264,1.00704526849768,0.3,3.379,0.489375,1,1,0,200,680,123.411687712418,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,39,2020-04-27,21.91,11.99,16.92,289.475,0.0187515442943422,12.272,0.864111453464092,0.3,3.682,0.434375,1,1,0,200,680,127.250752086755,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,40,2020-04-28,23.14,11.71,19.01,296.425,0.0200726160641993,13.136,1.110273849238,0.3,3.941,0.4640625,1,1,0,200,680,130.634857993909,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,41,2020-04-29,22.68,13.26,16.66,303.85,0.0215845823756523,14.246,1.1231157739386,0.3,4.274,0.498125,1,1,0,200,680,134.487680542414,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,42,2020-04-30,21.55,14.88,15.05,311.82,0.023331306953386,15.369,1.13039621144133,0.3,4.611,0.5134375,1,1,0,200,680,137.888638751499,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,43,2020-05-01,21.55,14.94,12.3,320.035,0.0252757536143295,16.499,1.00449422172349,0.3,4.95,0.5153125,1,1,0,200,680,140.959009221309,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,44,2020-05-02,23.17,14.8,18.75,328.28,0.0273854417869756,17.504,1.80795103035816,0.3,5.251,0.5615625,1,1,0,200,680,143.469606303808,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,45,2020-05-03,21.1,14.34,18.4,337.265,0.0298789794714102,19.312,1.66321518501482,0.3,5.794,0.4825,1,1,0,200,680,147.36991370082,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,46,2020-05-04,22.42,13.3,19.87,344.985,0.0321957399322703,20.975,1.97045436834493,0.3,6.293,0.49125,1,1,0,200,680,151.085621140639,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,47,2020-05-05,22.48,13.87,22.12,352.845,0.0347321829170945,22.946,2.46123182275866,0.3,6.884,0.5109375,1,1,0,200,680,155.130013571762,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,48,2020-05-06,21.58,13.42,18.88,361.02,0.0375738074511119,25.407,2.08495178855848,0.3,7.622,0.46875,1,1,0,200,680,159.657258146899,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,49,2020-05-07,22.05,13.23,16.43,368.52,0.0403758367885045,27.492,1.98609499218989,0.3,8.248,0.4775,1,1,0,200,680,163.463461708428,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,50,2020-05-08,22.54,13.16,16.22,376.16,0.0434348824616698,29.478,2.16723854128534,0.3,8.843,0.490625,1,1,0,200,680,166.79016656053,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,51,2020-05-09,22.59,13.37,20.47,384.01,0.0468071556727326,31.645,2.99626722254581,0.3,9.493,0.49875,1,1,0,200,680,170.092734063147,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,52,2020-05-10,23.57,13.32,20.36,391.99,0.0504887988129482,34.641,3.40188810116726,0.3,10.392,0.5278125,1,1,0,200,680,174.270590259508,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,53,2020-05-11,21.29,14.72,16.61,400.435,0.0546817101087843,38.043,2.84918477560027,0.3,11.413,0.5003125,1,1,0,200,680,178.475268734508,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,54,2020-05-12,20.79,14.7,16.57,408.44,0.0589561330449465,40.892,2.96497119793578,0.3,12.268,0.4840625,1,1,0,200,680,181.848327386981,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,55,2020-05-13,19.98,13.12,14.24,416.185,0.0633869876869675,43.857,2.31685556840178,0.3,13.157,0.409375,1,1,0,200,680,185.191518290363,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,56,2020-05-14,21.28,14.47,20.28,422.735,0.0673735222702329,46.174,4.21653125662691,0.3,13.852,0.4921875,1,1,0,200,680,187.996772628041,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,57,2020-05-15,21.64,13.32,17.84,430.61,0.0724725745969105,50.391,3.78981225691527,0.3,15.117,0.4675,1,1,0,200,680,192.105953589243,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,58,2020-05-16,22.72,12.98,21.92,438.09,0.0776413848727971,54.181,5.23541409556289,0.3,16.254,0.490625,1,1,0,200,680,195.702189350982,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,59,2020-05-17,22.29,12.69,17.6,445.94,0.0834250483897708,59.416,4.30961536499442,0.3,17.825,0.468125,1,1,0,200,680,200.16870074003,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,60,2020-05-18,21.98,13.57,19.47,453.43,0.0893036022965885,63.726,5.29764539743644,0.3,19.118,0.4859375,1,1,0,200,680,203.726905061462,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,61,2020-05-19,21.91,13.57,9.96,461.205,0.0957959233982017,69.023,2.89397573457296,0.3,20.707,0.48375,1,1,0,200,680,207.676939292701,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,62,2020-05-20,22.56,14.15,23,468.945,0.102671856024573,71.917,7.73166914532953,0.3,21.575,0.5221875,1,1,0,200,680,209.695821613065,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,63,2020-05-21,22.28,14.01,20.97,477.3,0.110577257962804,79.649,7.40121284038184,0.3,23.895,0.5090625,1,1,0,200,680,214.418852980942,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,64,2020-05-22,20.97,13.51,17.19,485.445,0.118787426792083,87.05,5.79338613569576,0.3,26.115,0.4525,1,1,0,200,680,218.705011744391,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,65,2020-05-23,22.53,12.88,22.09,492.685,0.126518778750948,92.843,8.43860985063451,0.3,27.853,0.4815625,1,1,0,200,680,222.146341972337,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,66,2020-05-24,22.18,12.94,19.6,500.39,0.135210149127347,101.282,7.85117606799863,0.3,30.385,0.4725,1,1,0,200,680,226.632998936676,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,67,2020-05-25,22.09,11.56,17.32,507.95,0.14421643312421,109.133,6.68055973448354,0.3,32.74,0.4265625,1,1,0,200,680,230.598383995563,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,68,2020-05-26,22.7,12.5,19.51,514.775,0.152764833101474,115.814,8.8765010702389,0.3,34.744,0.475,1,1,0,200,680,234.057769494364,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,69,2020-05-27,19.62,13.48,13.86,522.375,0.162760867830523,124.69,5.79031359680625,0.3,37.407,0.409375,1,1,0,200,680,238.016251350548,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,70,2020-05-28,21.92,11.8,11.54,528.925,0.171786286299553,130.481,5.32924852720248,0.3,39.144,0.42875,1,1,0,200,680,240.742394525089,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,71,2020-05-29,19.33,13.83,14.82,535.785,0.181651998049889,135.81,6.9416359658176,0.3,40.743,0.41125,1,1,0,200,680,243.047024955555,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,72,2020-05-30,17.62,13.37,10.31,542.365,0.191516053250963,142.752,4.25186144200052,0.3,42.826,0.3434375,1,1,0,200,680,245.959845013094,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,73,2020-05-31,19.12,13.21,15.29,547.86,0.200056191047806,147.003,7.38992652415674,0.3,44.101,0.3853125,1,1,0,200,680,247.933087287263,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,74,2020-06-01,20.3,13.44,17.2,554.025,0.209966084763516,154.393,9.72258821242347,0.3,46.318,0.429375,1,1,0,200,680,250.913919528236,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,75,2020-06-02,20.87,13.5,15.78,560.895,0.221417636870152,164.116,9.83769923490437,0.3,49.235,0.4490625,1,1,0,200,680,254.325739480679,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,76,2020-06-03,17.76,13.31,6.72,568.08,0.233851720212334,173.954,3.40859203923963,0.3,52.186,0.3459375,1,1,0,200,680,257.480493572098,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,77,2020-06-04,21.64,12.5,21.9,573.615,0.243745682285402,177.362,14.7893136039128,0.3,53.209,0.441875,1,1,0,200,680,258.768359704079,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,78,2020-06-05,21.36,13.4,16.97,580.685,0.256775825703043,192.151,12.6020122299425,0.3,57.645,0.46125,1,1,0,200,680,263.152415783751,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,79,2020-06-06,21.37,13.02,14.15,588.065,0.270835837050148,204.754,10.8054019305531,0.3,61.426,0.4496875,1,1,0,200,680,266.563441198951,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,80,2020-06-07,20.79,10.69,21.9,595.26,0.284979623563513,215.559,14.0383922793226,0.3,64.668,0.35875,1,1,0,200,680,269.398835204246,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,81,2020-06-08,21.3,10.21,19.8,601,0.296560235946302,229.597,13.2425308989406,0.3,68.879,0.3596875,1,1,0,200,680,273.667747294426,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,82,2020-06-09,22.08,10.68,17.04,606.755,0.308424456096402,242.84,13.1397358570257,0.3,72.852,0.39875,1,1,0,200,680,277.536928925046,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,83,2020-06-10,21.53,12.56,14.09,613.135,0.321859234545049,255.98,12.520034419736,0.3,76.794,0.4403125,1,1,0,200,680,280.914397327386,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,84,2020-06-11,19.55,13.48,15.86,620.18,0.337017832628753,268.5,13.6463982858541,0.3,80.55,0.4071875,1,1,0,200,680,283.732485520755,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,85,2020-06-12,20.84,13.58,13.89,626.695,0.351315515063286,282.146,13.7874007291832,0.3,84.644,0.450625,1,1,0,200,680,286.849173404471,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,86,2020-06-13,21.25,13.86,20.07,633.905,0.367422457581693,295.933,21.8320791446676,0.3,88.78,0.4721875,1,1,0,200,680,289.626905258393,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,87,2020-06-14,19.53,12.3,16.8,641.46,0.384583888478752,317.765,14.9762359962662,0.3,95.33,0.3696875,1,1,0,200,680,293.671131266174,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,88,2020-06-15,21.02,10.63,18.23,647.375,0.398195667955426,332.742,16.5701594477538,0.3,99.823,0.3640625,1,1,0,200,680,296.937896191216,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,89,2020-06-16,22.59,11.1,19.19,653.2,0.41172824995629,349.312,21.1936936147896,0.3,104.794,0.4278125,1,1,0,200,680,300.500279076378,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,90,2020-06-17,22.08,13.01,8.6,660.045,0.427763518259143,370.506,10.876996696012,0.3,111.152,0.4715625,1,1,0,200,680,304.342650869633,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,91,2020-06-18,20.74,13.62,17.19,667.59,0.445564018469875,381.383,21.5505317783283,0.3,114.415,0.44875,1,1,0,200,680,306.081392174549,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,92,2020-06-19,21.17,12.9,19.04,674.77,0.462581580535845,402.933,24.2810207261045,0.3,120.88,0.4396875,1,1,0,200,680,309.515837691274,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,93,2020-06-20,21.67,12.38,17.68,681.805,0.479286758614242,427.214,23.327681558666,0.3,128.164,0.4390625,1,1,0,200,680,313.317466954307,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,94,2020-06-21,21.07,12.78,21.36,688.83,0.49595763473812,450.542,28.7483659420789,0.3,135.163,0.4328125,1,1,0,200,680,316.854481570801,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,95,2020-06-22,20.58,10.97,20.07,695.755,0.512340917240101,479.29,23.2705131735346,0.3,143.787,0.3609375,1,1,0,200,680,321.109505620365,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,96,2020-06-23,19.76,11.58,18.91,701.53,0.52593713978105,502.561,22.0981535069102,0.3,150.768,0.354375,1,1,0,200,680,325.020503224541,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,97,2020-06-24,21.4,11.45,20.4,707.2,0.539204644209536,524.659,27.6951984707956,0.3,157.398,0.4015625,1,1,0,200,680,328.685472763598,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,98,2020-06-25,20.9,12.36,18.51,713.625,0.554115350663358,552.354,26.6481882043554,0.3,165.706,0.414375,1,1,0,200,680,332.720229002052,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,99,2020-06-26,20.37,13.22,16.86,720.255,0.569335162014686,579.002,25.5601027957592,0.3,173.701,0.4246875,1,1,0,200,680,336.386224349701,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,100,2020-06-27,21.46,12.48,18.01,727.05,0.584726988213242,604.562,28.7638614621997,0.3,181.369,0.435625,1,1,0,200,680,339.727296913175,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,101,2020-06-28,21.01,11.52,11.42,734.02,0.600265994526429,633.326,16.8297815309155,0.3,189.998,0.3915625,1,1,0,200,680,343.32373122401,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,102,2020-06-29,21.32,11.57,19.34,740.285,0.613992666793854,650.156,29.9909438547829,0.3,195.047,0.4028125,1,1,0,200,680,345.572380182856,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,103,2020-06-30,21.33,12.47,18.95,746.73,0.627853404622774,680.147,32.1709671217185,0.3,204.044,0.43125,1,1,0,200,680,349.397487322645,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,104,2020-07-01,20.51,12,17.2,753.63,0.642376926887262,712.318,27.0827806644815,0.3,213.695,0.3909375,1,1,0,200,680,353.175010424593,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,105,2020-07-02,19.99,13.41,18.98,759.885,0.655242009686601,739.401,32.6527905551166,0.3,221.82,0.41875,1,1,0,200,680,356.553852479909,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,106,2020-07-03,20.93,11.4,18.34,766.585,0.668687364393219,772.053,29.6280512511469,0.3,231.616,0.3853125,1,1,0,200,680,360.302744205658,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,107,2020-07-04,20.43,13.01,13.99,772.75,0.680739423829829,801.681,25.0793021900015,0.3,240.504,0.42,1,1,0,200,680,363.906470466397,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,108,2020-07-05,20.96,12.7,14.02,779.47,0.693514497158982,826.761,26.0238663232849,0.3,248.028,0.426875,1,1,0,200,680,366.675946512548,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,109,2020-07-06,20.24,13.13,17.33,786.3,0.706100260084951,852.785,32.0563376550899,0.3,255.835,0.4178125,1,1,0,200,680,369.462950012771,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,110,2020-07-07,19.99,12.02,16.32,792.985,0.718020655260641,884.841,27.5751359384167,0.3,265.452,0.3753125,1,1,0,200,680,372.888742879175,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,111,2020-07-08,21.7,12.4,19.75,798.99,0.728387019889465,912.416,39.7434874228286,0.3,273.725,0.440625,1,1,0,200,680,376.0735753692,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,112,2020-07-09,21.4,12.36,23.56,806.04,0.740140209973627,952.16,47.0137919937892,0.3,285.648,0.43,1,1,0,200,680,380.026896653161,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,113,2020-07-10,17.58,13.7,16.38,812.92,0.751172860886433,999.173,27.1944605665224,0.3,299.752,0.3525,1,1,0,200,680,384.723183713397,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,114,2020-07-11,20.66,11.52,14.17,818.56,0.759894435123974,1026.368,25.6973278381818,0.3,307.91,0.380625,1,1,0,200,680,387.865707350907,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,115,2020-07-12,20.78,12.71,14.43,824.65,0.768986236263392,1052.065,29.3301584996738,0.3,315.62,0.4215625,1,1,0,200,680,390.643164985519,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,116,2020-07-13,20.73,12.46,21.39,831.395,0.778663566091007,1081.395,43.0450282351615,0.3,324.418,0.4121875,1,1,0,200,680,393.505277308123,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,117,2020-07-14,20.73,10.78,19.86,837.99,0.787730837319211,1124.44,35.2817385557268,0.3,337.332,0.3596875,1,1,0,200,680,397.736020166627,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,118,2020-07-15,20.56,9.77,18.71,843.745,0.795328276788502,1159.722,30.1188298471869,0.3,347.917,0.3228125,1,1,0,200,680,401.607280171694,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,119,2020-07-16,21.43,10.04,19.34,848.91,0.801900476227645,1189.841,34.8544249243594,0.3,356.952,0.3584375,1,1,0,200,680,405.214036308687,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,120,2020-07-17,21.82,10.96,22.01,854.645,0.808929259368835,1224.695,44.5839972470711,0.3,367.408,0.399375,1,1,0,200,680,408.994151882377,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,121,2020-07-18,21.39,11.4,22.8,861.035,0.816433961130289,1269.279,46.6491801722656,0.3,380.784,0.3996875,1,1,0,200,680,413.352588993191,2021-01-01
"Daily","cocoacl","KOKOcaldas","Caldas-6",5,122,2020-07-19,20.84,12.04,20.35,867.43,0.823607287753707,1315.929,42.2978234311093,0.3,394.779,0.4025,1,1,0,200,680,417.859496687149,2021-01-01
